Models	Hd_A	Hd_F	CN_1	CN_2	Ca4227	G4300	Hg_A	Hg_F	Fe4383	Ca4455	Fe4531	C4668	H_beta	Fe5015	Mg_1	Mg_2	Mg_b	Fe5270	Fe5335	Fe5406	Fe5709	Fe5782	Na_D	TiO_1	TiO_2	
Mbi1.30Zm1.49T03.5000_iTp0.00_Ep0.00.fits.txt	4.39442817256	3.60504979002	-0.100313869241	-0.0556339451507	0.227651558415	2.01553760483	2.57904638633	2.79962000317	0.458656823328	0.344038522947	1.18534279817	0.658627647964	3.21697086919	1.7006764523	0.0107595446341	0.039561922137	0.648965255266	0.969478621082	1.02412079229	0.533481440839	0.227703041154	0.189444669998	1.00417004938	0.010679062068	0.0156368900138	
Mbi1.30Zm1.49T03.7500_iTp0.00_Ep0.00.fits.txt	4.31235394566	3.54831357962	-0.0990772350619	-0.0548759145365	0.233031394223	2.10256132354	2.45108015441	2.71862146418	0.495780028512	0.34636592989	1.20991489082	0.673395474631	3.16874896723	1.72638355696	0.0111222485344	0.0403409579443	0.661306435498	0.985743458292	1.03998955039	0.54159510763	0.232556690872	0.192458524156	1.01767937163	0.010577588722	0.0155431760371	
Mbi1.30Zm1.49T04.0000_iTp0.00_Ep0.00.fits.txt	4.04325741438	3.40172036537	-0.0936201451346	-0.0500670977365	0.237070718175	2.22508392077	2.15924310994	2.56108827408	0.577447543278	0.354144452609	1.23883477391	0.694507065561	3.0840604621	1.74458403459	0.0115946957196	0.0411426129671	0.66958813502	1.00423823972	1.05546405694	0.551243091518	0.237712958877	0.195767691736	1.02652136822	0.0104930336903	0.0155733361156	
Mbi1.30Zm1.49T04.5000_iTp0.00_Ep0.00.fits.txt	3.84448212125	3.28507489934	-0.0899894345377	-0.0469490454761	0.242181757717	2.34457534832	1.92657420589	2.43016399879	0.643008410741	0.357404443223	1.26777923592	0.705434555486	3.01526608472	1.76656380369	0.0120900290535	0.0419452286495	0.680905235318	1.02427008049	1.07564149912	0.562643765081	0.243146426211	0.19926441026	1.04422936569	0.0104181690129	0.0155105519444	
Mbi1.30Zm1.49T05.0000_iTp0.00_Ep0.00.fits.txt	3.77610798266	3.25537327382	-0.0889770622753	-0.0460814254419	0.251033335348	2.4538690481	1.79953153432	2.36869856153	0.701637486638	0.355901012316	1.3105730925	0.722593562361	2.987802133	1.80773254162	0.0125506031381	0.0430977140106	0.700071505005	1.04968257451	1.10171521974	0.576297716879	0.252225368006	0.20541542373	1.07018675786	0.0105157297428	0.015986087652	
Mbi1.30Zm1.49T05.5000_iTp0.00_Ep0.00.fits.txt	3.63975465203	3.17926834937	-0.0867035454783	-0.0440075084082	0.251734910878	2.5499169341	1.62559161342	2.26959170301	0.75353036649	0.357129580115	1.32589569459	0.728354078172	2.92916013848	1.82371989508	0.0130625875196	0.0436506632743	0.704239969121	1.06359047143	1.1165583592	0.588019669785	0.257289432386	0.209639810731	1.09217093612	0.0105765611674	0.0162114303321	
Mbi1.30Zm1.49T06.0000_iTp0.00_Ep0.00.fits.txt	3.52579257237	3.10204807814	-0.0847710252782	-0.0425802080967	0.250718933723	2.58611045285	1.50217540398	2.18177420327	0.775207271542	0.362355412094	1.31984546052	0.723493799509	2.87125146722	1.81575586159	0.013413525043	0.0439722432752	0.711842737682	1.06690394032	1.12243236926	0.59647285375	0.257292280544	0.21077518455	1.11278453041	0.0106794727458	0.0164256702818	
Mbi1.30Zm1.49T06.5000_iTp0.00_Ep0.00.fits.txt	3.44503896947	3.03754663751	-0.0836539378657	-0.0419000479503	0.255589207542	2.66485903594	1.37565082727	2.09583876078	0.803299527637	0.367798769552	1.33948625736	0.722341133388	2.82174129737	1.83245565896	0.0137073153068	0.0446233831645	0.7198890601	1.08275368142	1.13705855649	0.607592506652	0.261603455033	0.213933842389	1.12943918107	0.0106413031272	0.0165944148042	
Mbi1.30Zm1.49T07.0000_iTp0.00_Ep0.00.fits.txt	3.37475429404	2.99080118323	-0.0827370703982	-0.0411340544681	0.263665833208	2.74018931067	1.26891835428	2.03290836105	0.835561903971	0.370564933238	1.36041230134	0.722576995282	2.79390283179	1.85104789774	0.0140694246849	0.0455487154867	0.730011103193	1.1017895307	1.1539504669	0.618166654302	0.266777581099	0.216886374235	1.14714710712	0.0106394918681	0.016824993682	
Mbi1.30Zm1.49T07.5000_iTp0.00_Ep0.00.fits.txt	3.30173464486	2.94487389831	-0.0814418076102	-0.0400333149575	0.264154956527	2.79055069873	1.18455592996	1.97986646387	0.856975849865	0.372955375146	1.36993319896	0.734711141118	2.76598059308	1.86020271213	0.0144281591832	0.0456243515182	0.726229271469	1.11029641724	1.16109900386	0.625380763449	0.268611481744	0.217501830633	1.16253614142	0.0105665779616	0.0167759607222	
Mbi1.30Zm1.49T08.0000_iTp0.00_Ep0.00.fits.txt	3.22248098255	2.8942407011	-0.0802465463849	-0.0391409661096	0.265977763237	2.83445295302	1.09272170838	1.91740843519	0.874496224479	0.378800144695	1.37383611217	0.734156750742	2.73006752816	1.86594758153	0.0146984421316	0.0458906772872	0.72964384604	1.11726249709	1.16759155589	0.633899386098	0.271061223291	0.219247155353	1.17905392541	0.0105643520546	0.0170081721331	
Mbi1.30Zm1.49T08.5000_iTp0.00_Ep0.00.fits.txt	3.13279582705	2.84297526161	-0.0787702601609	-0.0379287169002	0.269345791112	2.88774231288	0.983842097691	1.85193505998	0.905025983928	0.383146979166	1.38266852787	0.734999457471	2.69686581835	1.87323234007	0.014932444903	0.0463296354669	0.737149728056	1.12707475016	1.1767418471	0.6415943915	0.273853922512	0.221412767779	1.19395041843	0.010551641634	0.0171259237126	
Mbi1.30Zm1.49T09.0000_iTp0.00_Ep0.00.fits.txt	3.44465354312	3.04881652186	-0.0847549301315	-0.0423979027018	0.26653567807	2.75359004029	1.31361760945	2.04847742788	0.854086571543	0.370127030707	1.36004151505	0.720442511983	2.80308888608	1.84279673988	0.0151004287736	0.0461867983788	0.738893881042	1.12202073372	1.17392794914	0.640926989966	0.27314783822	0.222522498334	1.20185214578	0.0105516143314	0.0171120150403	
