Models	Hd_A	Hd_F	CN_1	CN_2	Ca4227	G4300	Hg_A	Hg_F	Fe4383	Ca4455	Fe4531	C4668	H_beta	Fe5015	Mg_1	Mg_2	Mg_b	Fe5270	Fe5335	Fe5406	Fe5709	Fe5782	Na_D	TiO_1	TiO_2	
Mbi1.30Zm1.49T04.5000_iTp0.40_Ep0.40.fits.txt	4.23001916651	3.52129152194	-0.0917794891457	-0.0486499131931	0.311906749033	1.8464913862	2.45879871242	2.72817216826	0.332898093263	0.28232460921	1.0800286862	0.60234057009	3.04475698853	1.44957629276	0.0118080779162	0.043871314626	0.882637322572	0.854565014074	0.861971035569	0.411367515336	0.197223001469	0.149700335782	0.914024091215	0.0103329800669	0.0126385465768	
Mbi1.30Zm1.49T05.0000_iTp0.40_Ep0.40.fits.txt	4.11363024331	3.44886792378	-0.0897574603996	-0.0470611014029	0.321723784391	1.95714989744	2.289632379	2.62778361167	0.372908867388	0.28472892759	1.10801659647	0.620282265992	2.98719371437	1.47114711713	0.0123844586869	0.0448398140275	0.900075308686	0.873815544475	0.876093592643	0.420738599336	0.202225797504	0.151550035028	0.929675193557	0.0102995800234	0.0127766876632	
Mbi1.30Zm1.49T05.5000_iTp0.40_Ep0.40.fits.txt	4.09976243301	3.44726324474	-0.0896876906621	-0.0467301889646	0.333877613711	2.03517170191	2.2236235315	2.60208876783	0.408610154789	0.27910464449	1.14039177593	0.612760158834	2.97613442454	1.49866176632	0.012638380075	0.0459676144904	0.923432581896	0.893514376256	0.894358069365	0.430215450451	0.209464004356	0.156534609366	0.946157660525	0.0103260956334	0.0130973708981	
Mbi1.30Zm1.49T06.0000_iTp0.40_Ep0.40.fits.txt	3.96111418934	3.3695381906	-0.0870343517692	-0.0444032646755	0.33957441359	2.1165875153	2.0576760997	2.50691087224	0.44884364313	0.281913144101	1.15307877433	0.62357248375	2.91973892692	1.50523288544	0.0131968627583	0.0466432047027	0.932495045649	0.904776891556	0.903341452923	0.437940320279	0.212470302728	0.158444033664	0.958975481492	0.0103387396766	0.0132339271688	
Mbi1.30Zm1.49T06.5000_iTp0.40_Ep0.40.fits.txt	3.75247586326	3.24396595228	-0.0830547507509	-0.0412106156254	0.342431833041	2.19630961722	1.83902758318	2.3682527917	0.483391407644	0.291991827179	1.15374928711	0.646041254108	2.83497606667	1.5020118743	0.0138866410779	0.0469849114701	0.934761756538	0.911693284098	0.907512805824	0.444557374518	0.213295469863	0.15807981688	0.967685583502	0.0103791288281	0.0132797738478	
Mbi1.30Zm1.49T07.0000_iTp0.40_Ep0.40.fits.txt	3.72713935517	3.22947482582	-0.0828074490989	-0.0409569050416	0.349737343292	2.2435687935	1.78493702149	2.33575379405	0.501413553341	0.291563455857	1.16678118465	0.64966039508	2.81655286683	1.51155252396	0.0143753735409	0.0478084977884	0.94778857741	0.92335902956	0.917934892547	0.451193772333	0.217087278498	0.160126381492	0.983010212023	0.0103720053897	0.0133237145559	
Mbi1.30Zm1.49T07.5000_iTp0.40_Ep0.40.fits.txt	3.68503235443	3.20349330277	-0.0822915864959	-0.0405244154354	0.358354168366	2.29902854817	1.71098470814	2.29211326718	0.524302816748	0.292405522832	1.18079417662	0.648718926366	2.79255464129	1.52529029938	0.0146138073925	0.0487079710134	0.967143348178	0.935987117151	0.930305831214	0.459037699872	0.221173811632	0.163229342016	0.998547171305	0.0104101868091	0.0135105708497	
Mbi1.30Zm1.49T08.0000_iTp0.40_Ep0.40.fits.txt	3.5913745623	3.14745723977	-0.0805072571162	-0.0390157240233	0.361768400351	2.3370903365	1.61302280204	2.23111409963	0.542925592686	0.297224299096	1.18551688946	0.660065876249	2.75424579876	1.53085721899	0.0151234001535	0.0492559364906	0.972644988043	0.943330505926	0.93707751858	0.465622684339	0.223686420584	0.165314537026	1.01294122997	0.0105416630922	0.0138457990337	
Mbi1.30Zm1.49T08.5000_iTp0.40_Ep0.40.fits.txt	3.51694598722	3.10485899108	-0.0789933268093	-0.0377162740097	0.364597783273	2.34242259423	1.55564452972	2.19327884655	0.550630043867	0.301602568136	1.18220006847	0.664619997189	2.73058020464	1.52895156064	0.0154246455916	0.0494970974857	0.977338449057	0.945173084731	0.939613321119	0.469700204456	0.223227699095	0.165354365882	1.0257046406	0.0106928734974	0.014261396724	
Mbi1.30Zm1.49T09.0000_iTp0.40_Ep0.40.fits.txt	3.89152628887	3.35915794074	-0.0863892082197	-0.043248898594	0.359540012246	2.19418211218	1.94090502741	2.42551149859	0.470623927837	0.286158828457	1.15047503788	0.640973687114	2.86676934107	1.48538175683	0.0158099018039	0.0492624267439	0.970860406447	0.934142760728	0.926438776408	0.466905595441	0.221053997674	0.163775202718	1.03085429924	0.0105170919868	0.013794607905	
Mbi1.30Zm1.49T09.5000_iTp0.40_Ep0.40.fits.txt	4.21789216644	3.57484522386	-0.0926497906835	-0.0479487250451	0.355781884659	2.06549560741	2.28188687345	2.63687302962	0.407988616483	0.27427553133	1.13401943286	0.648114333742	2.98893329881	1.46891903858	0.0163411090873	0.0493495378318	0.967806841068	0.931430309766	0.92661284999	0.467696071665	0.221350652138	0.16474846927	1.04164205299	0.0107854054316	0.0141449943726	
Mbi1.30Zm1.49T10.0000_iTp0.40_Ep0.40.fits.txt	4.42700243874	3.7246580147	-0.0966997166876	-0.050699573355	0.355076693718	1.97477655898	2.51231440246	2.78404221747	0.37269886839	0.265155346165	1.12533574541	0.656292666466	3.07803832784	1.4585043203	0.0168764673256	0.0495469302773	0.965925019385	0.933141708164	0.926443127111	0.467943983067	0.221393542244	0.164419871585	1.05311875928	0.0110492657014	0.0144154059592	
